0.0,0.0
0.05,1.1080493464376007
0.1,4.404913533436182
0.15000000000000002,9.80941282304687
0.2,17.18847050625473
0.25,26.36038969321071
0.30000000000000004,37.099327293677405
0.35000000000000003,49.14085502344077
0.4,62.18847050625472
0.45,75.9208981463792
0.5,89.99999999999999
0.55,104.07910185362077
0.6000000000000001,117.81152949374525
0.65,130.8591449765592
0.7000000000000001,142.90067270632264
0.75,153.63961030678928
0.8,162.81152949374527
0.8500000000000001,170.1905871769531
0.9,175.59508646656383
0.9500000000000001,178.8919506535624
1.0,180.0
